"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.NF-kappa B signaling pathway","Ntwrk.NF-kappa B signaling pathway","NtwrkCount.Toll-like receptor signaling pathway","Ntwrk.Toll-like receptor signaling pathway","Total_Path_Hits.net.count"
"383",2868,"GRK4",999,"MedConf","Novel","Chemokine signaling pathway",7,"ADRB2, CXCR5, CCR8, CXCR3, CXCR4, CX3CR1, OPRM1",0,NA,0,NA,0,NA,0
"384",79792,"GSDMD",760,"MedConf","Novel","NOD-like receptor signaling pathway",1,"NLRC4",0,NA,0,NA,0,NA,0
"385",2931,"GSK3A",356,"MedConf","Novel","Chemokine signaling pathway",7,"PPP2R5A, PDPK1, CSNK1G1, RGS20, WNT3A, RAE1, RCAN2",0,NA,0,NA,0,NA,0
"386",2938,"GSTA1",252,"MedConf","Novel",NA,8,"GSTP1, MGST1, GSTA3, GPX3, GPX1, ADH4, GPX4, GSTO1",0,NA,0,NA,0,NA,0
"387",2940,"GSTA3",570,"MedConf","Novel",NA,8,"GPX3, GPX1, ADH4, GPX4, GSTO1, GSTA1, GSTP1, MGST1",0,NA,0,NA,0,NA,0
"388",9446,"GSTO1",122,"MedConf","Novel",NA,10,"GSTA1, GSTP1, MGST1, GSTA3, GPX3, GPX1, ADH4, P4HB, HSPE1, GPX4",0,NA,0,NA,0,NA,0
"389",2950,"GSTP1",385,"MedConf","Novel",NA,9,"MGST1, GSTA3, GPX3, GPX1, ADH4, GPX4, GSTO1, ACTA2, GSTA1",0,NA,0,NA,0,NA,0
"390",51512,"GTSE1",325,"MedConf","Novel",NA,29,"CCNB2, PSMF1, UBC, ZDHHC17, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, RPS27A, UBB, PLK1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,23
"391",2983,"GUCY1B3",725,"MedConf","Novel","Renin secretion, Long-term depression",10,"PDE5A, TWISTNB, POLR2J, POLR2F, ITPA, PDE6H, GUCY2D, PDE6A, PDE1B, PDE3B",0,NA,0,NA,0,NA,0
"392",3000,"GUCY2D",525,"MedConf","Novel",NA,11,"PDE6A, PDE1B, PDE3B, GUCY1B3, PDE5A, NUP43, TWISTNB, POLR2J, POLR2F, ITPA, PDE6H",0,NA,0,NA,0,NA,0
"393",2998,"GYS2",374,"HighConf","Novel","PI3K-Akt signaling pathway",4,"UBC, RPS27A, UBB, OGT",0,NA,0,NA,0,NA,0
"394",55506,"H2AFY2",447,"MedConf","Novel",NA,5,"HIST1H2BJ, HIST1H2BK, HDAC4, H2BFWT, HDAC2",0,NA,0,NA,0,NA,0
"395",158983,"H2BFWT",905,"MedConf","Novel",NA,5,"HDAC2, H2AFY2, HIST1H2BJ, HIST1H2BK, HDAC4",0,NA,0,NA,0,NA,0
"396",3030,"HADHA",287,"MedConf","Novel","Valine, leucine and isoleucine degradation",5,"PLOD3, ACADSB, IVD, HNRNPH1, ATL3",0,NA,0,NA,0,NA,0
"397",3043,"HBB",232,"MedConf","Novel",NA,3,"LRP1, HP, RASAL2",0,NA,0,NA,0,NA,0
"398",338442,"HCAR2",592,"MedConf","Novel","cAMP signaling pathway",32,"OPRM1, RLN3, TAS2R50, S1PR2, GHRL, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS",0,NA,0,NA,2,"CXCL8, CXCL11",2
"399",3054,"HCFC1",282,"MedConf","Novel",NA,13,"MAX, UBC, ASH2L, PHF20, PSMD7, RPS27A, UBB, MAP3K7, OGT, CSNK2A2, WDR5, TAF4, TAF1",1,"PSMD7",1,"CSNK2A2",1,"MAP3K7",3
"400",3059,"HCLS1",312,"MedConf","Novel",NA,8,"SYK, DNM1, WDR62, YWHAH, USP32, YAP1, YWHAG, CDC25B",0,NA,1,"SYK",0,NA,1
"401",3066,"HDAC2",105,"HighConf","Novel","Notch signaling pathway, Thyroid hormone signaling pathway",37,"SNW1, SIN3A, RELA, KAT2B, SMAD4, PHC2, SUFU, SAP30BP, MAX, PHF12, SUV39H1, SIN3B, MBD3, MORF4L1, EZH1, EHMT2, SUZ12, DNTTIP1, ELMSAN1, H2AFY2, MBD2, HIST1H2BJ, HIST1H2BK, TRERF1, SP1, RBPJ, CSF2, PHF21A, HDAC4, RRP8, ZFPM1, RUNX1, SCML2, H2BFWT, BAHD1, MTA2, CHD4",0,NA,0,NA,1,"RELA",1
"402",9759,"HDAC4",640,"MedConf","Novel",NA,22,"H2BFWT, RANBP2, MTA2, CHD4, RANGAP1, HDAC2, UBE2I, SNW1, SIN3A, KAT2B, PHF12, SIN3B, MBD3, MORF4L1, DNTTIP1, ELMSAN1, H2AFY2, HIST1H2BJ, HIST1H2BK, TRERF1, RBPJ, PHF21A",0,NA,1,"UBE2I",0,NA,1
"403",23072,"HECW1",896,"MedConf","Novel",NA,26,"PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, RPS27A, UBB, PSMF1, UBC",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,23
"404",26091,"HERC4",454,"MedConf","Novel",NA,9,"RNF7, CDC34, RPS27A, UBB, LSM6, UBE2V2, TRAIP, KBTBD7, UBC",0,NA,0,NA,0,NA,0
"405",10614,"HEXIM1",795,"MedConf","Novel",NA,1,"DYNC1H1",0,NA,0,NA,0,NA,0
"406",8970,"HIST1H2BJ",453,"MedConf","Novel",NA,53,"HIST1H2BK, PHF21A, HDAC4, RRP8, SYCE1, SYCP3, H2BFWT, SUN1, KDM6A, MTA2, CHD4, RPS27A, BAZ1B, HDAC2, UBE2I, UBB, TWISTNB, MAPKAPK3, SF3B1, RAD51, CENPO, SIN3A, WDR5, RELA, KAT2B, PLK1, POLR2J, UBE2V2, POLR2F, PHC2, RAD21, SAP30BP, SUV39H1, JUN, ITGB3BP, SIN3B, MBD3, CENPH, BRCA2, EGR2, UBC, ASH2L, NCOA6, EHMT2, CENPP, SUZ12, EHMT1, H2AFY2, MBD2, KDM4A, MAFB, SYNE2, CXCL8",0,NA,1,"UBE2I",3,"RELA, JUN, CXCL8",4
"407",85236,"HIST1H2BK",457,"MedConf","Novel",NA,53,"PHF21A, HDAC4, RRP8, SYCE1, SYCP3, H2BFWT, SUN1, KDM6A, MTA2, CHD4, RPS27A, BAZ1B, HDAC2, UBE2I, UBB, TWISTNB, MAPKAPK3, SF3B1, RAD51, CENPO, SIN3A, WDR5, RELA, KAT2B, PLK1, POLR2J, UBE2V2, POLR2F, PHC2, RAD21, SAP30BP, SUV39H1, JUN, ITGB3BP, SIN3B, MBD3, CENPH, BRCA2, EGR2, UBC, ASH2L, NCOA6, EHMT2, CENPP, SUZ12, EHMT1, H2AFY2, MBD2, KDM4A, MAFB, SYNE2, CXCL8, HIST1H2BJ",0,NA,1,"UBE2I",3,"RELA, JUN, CXCL8",4
"408",3099,"HK2",255,"MedConf","Novel",NA,5,"DERA, ARNT, TKTL2, G6PC, ALDOA",0,NA,0,NA,0,NA,0
"409",3118,"HLA-DQA2",572,"HighConf","Novel","Phagosome, Hematopoietic cell lineage",27,"MT2A, TRIM45, TRIM35, IRF6, GBP2, IRF9, TRIM10, TRIM48, PTPN22, OASL, DYNC1H1, KIF4A, PTPN6, LAT, CLTC, DCTN4, DYNC1I2, CTSD, DYNLL1, CLTA, RILP, KIF18A, DNM1, DYNC1I1, DYNC2LI1, NCAM1, ICAM1",0,NA,2,"LAT, ICAM1",0,NA,2
"410",3155,"HMGCL",678,"HighConf","Novel","Valine, leucine and isoleucine degradation",2,"HMGCS2, HMGCS1",0,NA,0,NA,0,NA,0
"411",3157,"HMGCS1",110,"MedConf","Novel","Valine, leucine and isoleucine degradation",7,"NFYB, KARS, NFYC, NCOA6, HMGCL, HMGCS2, PPP2CB",0,NA,0,NA,0,NA,0
"412",3158,"HMGCS2",916,"MedConf","Novel","Valine, leucine and isoleucine degradation",5,"HMGCS1, MAX, NCOA6, SP1, HMGCL",0,NA,0,NA,0,NA,0
"413",3181,"HNRNPA2B1",31,"HighConf","Novel",NA,38,"YBX1, CCAR1, PAPOLA, XAB2, HNRNPM, PTBP1, RPS27A, SNW1, SF3B2, SF3B1, SRSF1, SFPQ, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, TIMM13, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, GPKOW, ITPA, PCF11, PRPF8, PRPF31",0,NA,0,NA,0,NA,0
"414",3187,"HNRNPH1",152,"MedConf","Novel",NA,42,"BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SYNCRIP, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, HADHA, PPIH, GPKOW, GNB2L1, PCF11, NAMPT, ESRP1, RANBP2, PRPF8, PRPF31, HNRNPA2B1, YBX1, CCAR1, PAPOLA, XAB2, HNRNPM, RBM10, PTBP1, SNW1, SF3B2, SF3B1, RBM39, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2",0,NA,0,NA,0,NA,0
"415",4670,"HNRNPM",62,"MedConf","Novel","Spliceosome",47,"RTN4, PTBP1, RPL31, SNW1, SF3B2, SF3B1, SRSF1, SFPQ, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SYNCRIP, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, SON, LSM4, PPIH, GPKOW, MBD3, RAP1A, PCF11, CMTM1, STOM, ESRP1, RANBP2, PRPF8, PRPF31, HNRNPA2B1, YBX1, CCAR1, PAPOLA, RPL23A, XAB2, MTA2",0,NA,0,NA,0,NA,0
"416",3240,"HP",483,"MedConf","Novel",NA,3,"RASAL2, HBB, MIS12",0,NA,0,NA,0,NA,0
"417",3251,"HPRT1",524,"MedConf","Novel",NA,10,"PDE6A, PDE1B, PDE3B, AMPD1, PDE5A, ENTPD4, GDA, ITPA, NT5C, PDE6H",0,NA,0,NA,0,NA,0
"418",60495,"HPSE2",1052,"MedConf","Novel",NA,2,"GPC2, AGRN",0,NA,0,NA,0,NA,0
"419",3274,"HRH2",272,"MedConf","Novel","Neuroactive ligand-receptor interaction",19,"GNG3, GNG10, ADRB2, INSL3, SCT, RLN3, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, GPBAR1, RBM10",0,NA,0,NA,0,NA,0
"420",9951,"HS3ST4",1051,"MedConf","Novel",NA,2,"GPC2, AGRN",0,NA,0,NA,0,NA,0
"421",3295,"HSD17B4",253,"MedConf","Novel",NA,4,"JUN, GNB2L1, SP1, RELA",0,NA,0,NA,2,"RELA, JUN",2
"422",7184,"HSP90B1",43,"HighConf","Novel","PI3K-Akt signaling pathway, Thyroid hormone synthesis",10,"CALR, P4HB, PCNA, HSPA5, CLTC, CTSD, GNB2L1, APOB, MSR1, VCP",0,NA,0,NA,0,NA,0
"423",6782,"HSPA13",925,"MedConf","Novel",NA,9,"RANBP2, RAE1, HSPA5, NUP43, BAG1, NUP155, NUP188, HSPH1, DNAJB6",0,NA,0,NA,0,NA,0
"424",3309,"HSPA5",114,"HighConf","Novel","Thyroid hormone synthesis, Protein export",26,"NUP43, BAG1, SFN, DNAJA1, DNAJA4, NUP155, NFYC, NUP188, PDIA3, RAB14, HSPH1, DNAJB6, TAP1, HSPA13, PRNP, RANBP2, EIF4A1, PSMD1, YBX1, HSP90B1, CALR, P4HB, UBL7, PTBP1, RAE1, NFYB",1,"PSMD1",0,NA,0,NA,1
"425",3336,"HSPE1",50,"MedConf","Novel",NA,10,"GPX4, ALDOA, GSTO1, PEBP1, ABAT, AHSA1, CCT2, CFL1, HSPH1, SPR",0,NA,0,NA,0,NA,0
"426",10808,"HSPH1",694,"HighConf","Novel",NA,8,"HSPA13, PSMB5, HSPE1, HSPA5, BAG1, CCT2, DNAJA1, DNAJA4",1,"PSMB5",0,NA,0,NA,1
"427",3350,"HTR1A",587,"HighConf","Novel","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Serotonergic synapse",33,"PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GHRL, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, GNAO1, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11",0,NA,0,NA,2,"CXCL8, CXCL11",2
"428",3362,"HTR6",602,"HighConf","Novel","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Serotonergic synapse",18,"PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, GPBAR1, HRH2, GNG3, GNG10, ADRB2, INSL3, SCT, RLN3, GHRH, PTGER2, GPR15",0,NA,0,NA,0,NA,0
"429",3383,"ICAM1",569,"HighConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, Leukocyte transendothelial migration, TNF signaling pathway, AGE-RAGE signaling pathway in diabetic complications",12,"HLA-DQA2, MT2A, TRIM45, TRIM35, IRF6, GBP2, IRF9, TRIM10, TRIM48, OASL, RELA, ITGAM",0,NA,0,NA,1,"RELA",1
"430",3419,"IDH3A",209,"MedConf","Novel",NA,5,"GPT, ACO2, IL4I1, PSMD2, PSMC5",2,"PSMD2, PSMC5",0,NA,0,NA,2
"431",8870,"IER3",907,"MedConf","Novel",NA,1,"PPP2CB",0,NA,0,NA,0,NA,0
"432",64135,"IFIH1",757,"MedConf","Novel","RIG-I-like receptor signaling pathway",5,"RCE1, RIPK1, IKBKB, OTUD5, NLRX1",0,NA,0,NA,2,"RIPK1, IKBKB",2
"433",3447,"IFNA13",670,"MedConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway",5,"IL3RA, IL12RB2, IL27RA, CNTFR, IL21R",0,NA,0,NA,0,NA,0
"434",3448,"IFNA14",404,"MedConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway",9,"IL21R, IFNA16, IL3RA, IL12RB2, IL27RA, IRF9, CNTFR, PTPN6, ISG15",0,NA,0,NA,1,"IFNA16",1
"435",3449,"IFNA16",675,"MedConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway",8,"IL3RA, IL12RB2, IL27RA, IRF9, CNTFR, PTPN6, IFNA14, IL21R",0,NA,0,NA,1,"IFNA14",1
"436",55764,"IFT122",528,"MedConf","Novel",NA,6,"DYNC2LI1, TCTEX1D1, WDR34, PRKAR2B, DYNLL1, SUFU",0,NA,0,NA,0,NA,0
"437",3481,"IGF2",909,"MedConf","Novel",NA,14,"ALDOA, A2M, FGA, LGALS3BP, CTNND1, TGFB2, ECM1, PF4, ITIH4, SERPING1, CLEC3B, SERPINA4, TOR4A, SERPINA3",0,NA,0,NA,0,NA,0
"438",3490,"IGFBP7",806,"MedConf","Novel",NA,2,"RTN4, JUN",0,NA,0,NA,1,"JUN",1
"439",3550,"IK",210,"HighConf","Novel",NA,12,"SRSF3, GNB2L1, MFAP1, RANBP2, PPP2R5E, THOC1, XAB2, RBM10, SRSF1, EFTUD2, MSH2, NCSTN",0,NA,0,NA,0,NA,0
"440",8518,"IKBKAP",308,"MedConf","Novel",NA,10,"EAF1, ELL, TCEB3B, PEX2, WDR61, PSMC4, PSMA2, PSMD11, PSMD12, THOC7",4,"PSMD12, PSMD11, PSMC4, PSMA2",0,NA,0,NA,4
"441",3551,"IKBKB",80,"MedConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Chemokine signaling pathway, Osteoclast differentiation, RIG-I-like receptor signaling pathway, Ras signaling pathway",38,"RPS27A, UBB, PEBP1, MAP3K3, MAP3K7, NFKBIB, RELA, CDK12, NGFR, GNB2L1, ERC1, TNFRSF1A, TICAM1, UBC, TIRAP, DIABLO, PHKB, PDPK1, CD14, CSF2, ATG13, CDK14, PYDC1, TLR2, TLR4, MYD88, NFKBIE, IFIH1, CYLD, CDC34, CCNL2, MAP3K8, LY96, CARD11, CCND2, RIPK1, CCND3, IRAK1",0,NA,3,"TNFRSF1A, ERC1, CARD11",12,"TLR4, TLR2, TIRAP, TICAM1, RIPK1, RELA, MYD88, MAP3K8, MAP3K7, LY96, IRAK1, CD14",15
"442",3592,"IL12A",673,"HighConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, RIG-I-like receptor signaling pathway",10,"IL3RA, IL12RB2, IL27RA, CNTFR, EBI3, RELA, STAT1, JUN, IL21R, IL1B",0,NA,0,NA,4,"STAT1, RELA, JUN, IL1B",4
"443",3595,"IL12RB2",739,"MedConf","Novel","Cytokine-cytokine receptor interaction",15,"EBI3, STAT1, EPO, IFNA14, IL1B, GH2, CSF2, PRL, IL22, IFNA13, THPO, IL3, IL12A, IL19, IFNA16",0,NA,0,NA,6,"STAT1, IL1B, IL12A, IFNA16, IFNA14, IFNA13",6
"444",3605,"IL17A",786,"MedConf","Novel","Cytokine-cytokine receptor interaction",2,"RELA, STAT1",0,NA,0,NA,2,"STAT1, RELA",2
"445",29949,"IL19",674,"MedConf","Novel","Cytokine-cytokine receptor interaction",5,"IL3RA, IL12RB2, IL27RA, CNTFR, IL21R",0,NA,0,NA,0,NA,0
"446",3552,"IL1A",665,"MedConf","Novel","Cytokine-cytokine receptor interaction, MAPK signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Hematopoietic cell lineage",9,"MYD88, IRAK1, MAPKAPK3, MAP3K7, RELA, JUN, TOLLIP, IL1RN, IL1B",0,NA,0,NA,7,"TOLLIP, RELA, MYD88, MAP3K7, JUN, IRAK1, IL1B",7
"447",3553,"IL1B",482,"MedConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Hematopoietic cell lineage",12,"IL1A, IL12A, MYD88, IL12RB2, NLRC4, IRAK1, MAP3K3, RELA, A2M, JUN, TOLLIP, IL1RN",0,NA,0,NA,6,"TOLLIP, RELA, MYD88, JUN, IRAK1, IL12A",6
"448",3557,"IL1RN",479,"MedConf","Novel",NA,4,"IL1B, IL1A, MYD88, TOLLIP",0,NA,0,NA,3,"TOLLIP, MYD88, IL1B",3
"449",50615,"IL21R",419,"MedConf","Novel","Cytokine-cytokine receptor interaction",12,"GH2, CSF2, PRL, IL22, IFNA13, THPO, IL3, IL12A, IL19, IFNA16, EPO, IFNA14",0,NA,0,NA,4,"IL12A, IFNA16, IFNA14, IFNA13",4
"450",50616,"IL22",669,"MedConf","Novel","Cytokine-cytokine receptor interaction",6,"IL3RA, IL12RB2, IL27RA, CNTFR, STAT1, IL21R",0,NA,0,NA,1,"STAT1",1
"451",9466,"IL27RA",740,"MedConf","Novel",NA,14,"EBI3, STAT1, EPO, IFNA14, GH2, CSF2, PRL, IL22, IFNA13, THPO, IL3, IL12A, IL19, IFNA16",0,NA,0,NA,5,"STAT1, IL12A, IFNA16, IFNA14, IFNA13",5
"452",3562,"IL3",672,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Hematopoietic cell lineage, Fc epsilon RI signaling pathway",13,"IL3RA, IL12RB2, IL27RA, GAB2, CNTFR, PIK3R3, PTPN6, JUN, POU2F1, IL21R, PDPK1, CSF2, KRAS",0,NA,0,NA,2,"PIK3R3, JUN",2
"453",3563,"IL3RA",702,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Hematopoietic cell lineage",17,"GAB2, PIK3R3, PTPN6, EPO, IFNA14, PDPK1, GH2, CSF2, KRAS, PRL, IL22, IFNA13, THPO, IL3, IL12A, IL19, IFNA16",0,NA,0,NA,5,"PIK3R3, IL12A, IFNA16, IFNA14, IFNA13",5
"454",259307,"IL4I1",912,"MedConf","Novel","Valine, leucine and isoleucine degradation",3,"IDH3A, MTR, AOC1",0,NA,0,NA,0,NA,0
"455",3623,"INHA",843,"MedConf","Novel",NA,2,"CALR, PDIA3",0,NA,0,NA,0,NA,0
"456",8821,"INPP4B",903,"MedConf","Novel",NA,3,"PIK3R3, PIK3C2A, MTMR7",0,NA,0,NA,1,"PIK3R3",1
"457",3640,"INSL3",490,"MedConf","Novel","Relaxin signaling pathway",18,"SCT, RLN3, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, GPBAR1, HRH2, GNG3, GNG10, ADRB2",0,NA,0,NA,0,NA,0
"458",3843,"IPO5",780,"MedConf","Novel",NA,5,"RANBP2, RANGAP1, SEC61A1, CLTC, SFN",0,NA,0,NA,0,NA,0
"459",3654,"IRAK1",71,"MedConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway",14,"IKBKB, RPS27A, UBB, MAP3K7, RELA, NGFR, TOLLIP, UBC, TIRAP, MAP2K6, IL1B, IL1A, MYD88, PPP2CB",0,NA,0,NA,8,"TOLLIP, TIRAP, RELA, MYD88, MAP3K7, MAP2K6, IL1B, IKBKB",8
"460",3664,"IRF6",745,"MedConf","Novel",NA,17,"GBP2, IRF9, TRIM10, TRIM48, OASL, ISG15, SMARCE1, RELA, KAT2B, JUN, NCAM1, ICAM1, HLA-DQA2, MT2A, EGR1, TRIM45, TRIM35",0,NA,1,"ICAM1",2,"RELA, JUN",3
"461",10379,"IRF9",747,"HighConf","Novel","NOD-like receptor signaling pathway, Osteoclast differentiation",16,"TRIM10, TRIM48, OASL, ISG15, STAT1, IFNA14, NCAM1, ICAM1, HLA-DQA2, IFNA16, MT2A, EGR1, TRIM45, TRIM35, IRF6, GBP2",0,NA,1,"ICAM1",3,"STAT1, IFNA16, IFNA14",4
"462",9636,"ISG15",176,"MedConf","Novel","RIG-I-like receptor signaling pathway",17,"POLE, STAT1, UBC, IFNA14, POLD3, EGR1, IRF6, GBP2, IRF9, USP18, OSBP2, POLD4, OASL, PCNA, EIF2AK2, RPS27A, UBB",0,NA,0,NA,2,"STAT1, IFNA14",2
"463",3672,"ITGA1",684,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Hematopoietic cell lineage",27,"MYL7, CAPN2, TNC, MYLPF, PXN, ITGB1, ACTA2, CDC42, PRKAR2B, VCL, EGFR, ITGAM, LAMA5, TNN, LAMA4, COL4A2, ITGA5, ITGAV, BIRC5, ARHGEF6, AGRN, COL1A2, COL6A1, SORBS3, CAST, COL4A3, FLT4",0,NA,0,NA,0,NA,0
"464",3678,"ITGA5",434,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Phagosome, Hematopoietic cell lineage",18,"ITGAV, AGRN, COL1A2, COL6A1, COL4A3, FLT4, ITGA1, TNC, ATP1B3, PXN, ITGB1, FGA, ITGAM, LAMA5, TNN, CEACAM6, LAMA4, COL4A2",0,NA,0,NA,0,NA,0
"465",3684,"ITGAM",345,"MedConf","Novel","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Rap1 signaling pathway, Phagosome, Hematopoietic cell lineage",17,"RAP1A, ITGA5, ITGAV, GP1BA, CD14, APOB, ICAM1, ITGA1, AGER, JAM3, PRKD1, CTGF, SPON2, PIK3R3, ITGB1, FGA, LRP1",0,NA,1,"ICAM1",2,"PIK3R3, CD14",3
"466",3685,"ITGAV",445,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Phagosome, Thyroid hormone signaling pathway",24,"AGRN, COL1A2, COL6A1, COL4A3, ITGA1, MFGE8, TNC, PSMD12, PXN, ITGB1, PTK2B, FGA, LRP1, PIK3C2A, ITGAM, PDGFRB, LAMA5, PDGFRA, CSF1R, TNN, LAMA4, COL4A2, SYK, ITGA5",1,"PSMD12",1,"SYK",0,NA,2
"467",3688,"ITGB1",190,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Rap1 signaling pathway, Focal adhesion, Phagosome",39,"CDC42, PRKAR2B, ABI1, PTK2B, MAX, VCL, EGFR, FGA, ITGAM, RAP1A, LAMA5, TNN, CEACAM6, LAMA4, COL4A2, ITGA5, ITGAV, BIRC5, ARHGEF6, CD14, CSF2, AGRN, COL23A1, COL1A2, COL6A1, CAST, COL4A3, FLT4, ITGA1, CAV3, CAPN2, ITGB1BP1, ADAM12, JAM3, PRKD1, TNC, PIK3R3, PTPN6, PXN",0,NA,0,NA,2,"PIK3R3, CD14",2
"468",9270,"ITGB1BP1",845,"HighConf","Novel",NA,1,"ITGB1",0,NA,0,NA,0,NA,0
"469",23421,"ITGB3BP",328,"MedConf","Novel",NA,26,"CCNB2, CENPH, UBC, CENPP, PPP2R5A, HIST1H2BJ, HIST1H2BK, CDCA8, BIRC5, KIF18A, RANBP2, PPP2R5E, RANGAP1, PPP2CB, RPS27A, NUP43, UBB, NCSTN, CENPO, PLK1, CDC42, NGFR, RAD21, BUB1B, APH1A, MIS12",0,NA,0,NA,0,NA,0
"470",3700,"ITIH4",652,"MedConf","Novel",NA,13,"SERPING1, CLEC3B, SERPINA4, TOR4A, SERPINA3, IGF2, ALDOA, A2M, FGA, LGALS3BP, TGFB2, ECM1, PF4",0,NA,0,NA,0,NA,0
"471",3704,"ITPA",348,"MedConf","Novel",NA,21,"NT5C, PDE6H, POLD3, HPRT1, GUCY2D, PDE6A, PDE1B, PDE3B, GUCY1B3, AMPD1, PDE5A, NSFL1C, POLD4, ENTPD4, HNRNPA2B1, TWISTNB, POLE, POLR2J, POLR2F, PPA1, PPIH",0,NA,0,NA,0,NA,0
