"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.Toll-like receptor signaling pathway","Ntwrk.Toll-like receptor signaling pathway","NtwrkCount.Spliceosome","Ntwrk.Spliceosome","Total_Path_Hits.net.count"
"562",5145,"PDE6A",590,"MedConf","Novel",NA,11,"ENTPD4, NT5C, HPRT1, GUCY2D, GNAO1, GNAT2, ITPA, GUCY1B3, RGS9, CNGA1, PDE6H",0,NA,0,NA,0,NA,0
"563",5149,"PDE6H",589,"MedConf","Novel",NA,9,"PDE6A, ENTPD4, ITPA, NT5C, HPRT1, GUCY1B3, GNAT2, RGS9, GUCY2D",0,NA,0,NA,0,NA,0
"564",5156,"PDGFRA",331,"MedConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Focal adhesion, Ras signaling pathway, Phospholipase D signaling pathway",15,"PIK3R3, SHC2, EPN1, EFNA2, FGF9, SH3GLB2, CAV3, FGF12, FGF8, FGF10, SH3GLB1, STAT1, UBC, ITGAV, PDGFRB",0,NA,2,"STAT1, PIK3R3",0,NA,2
"565",5159,"PDGFRB",257,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Focal adhesion, Ras signaling pathway, Phospholipase D signaling pathway",21,"ARPC1B, ACTR2, NFYC, PDGFRA, PIK3R3, SHC2, EFNA2, FGF9, PLEKHO2, FGF12, FGF8, FGF10, LRP1, UBC, STAT1, NFYB, EGFR, MAX, RAB5A, ITGAV, RPS27A",0,NA,2,"STAT1, PIK3R3",0,NA,2
"566",2923,"PDIA3",637,"MedConf","Novel",NA,2,"UBC, CALR",0,NA,0,NA,0,NA,0
"567",9601,"PDIA4",315,"MedConf","Novel","Thyroid hormone synthesis",2,"APOB, UBC",0,NA,0,NA,0,NA,0
"568",9260,"PDLIM7",163,"MedConf","Novel",NA,4,"C9orf172, HSP90B1, RET, UBC",0,NA,0,NA,0,NA,0
"569",5170,"PDPK1",277,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion, Thyroid hormone signaling pathway, Aldosterone-regulated sodium reabsorption, Fc epsilon RI signaling pathway, T cell receptor signaling pathway, Sphingolipid signaling pathway, Platinum drug resistance, Apoptosis",11,"PIK3R3, GSK3A, PKN2, CARD11, TRAT1, CD28, RAP1A, MAP3K7, RELA, IKBKB, GAB2",0,NA,4,"RELA, PIK3R3, MAP3K7, IKBKB",0,NA,4
"570",5037,"PEBP1",150,"MedConf","Novel",NA,5,"BIRC5, CDCA8, MAP2K6, IKBKB, UBC",0,NA,2,"MAP2K6, IKBKB",0,NA,2
"571",5196,"PF4",592,"MedConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",14,"SERPING1, CXCR4, CCR8, GNAI3, IGF2, A2M, CX3CR1, CXCL11, MAP2K6, CXCR3, GNAO1, CXCR5, ALDOA, TGFB2",0,NA,2,"MAP2K6, CXCL11",0,NA,2
"572",5216,"PFN1",267,"MedConf","Novel","Regulation of actin cytoskeleton, Rap1 signaling pathway",3,"CFL1, VCL, UBC",0,NA,0,NA,0,NA,0
"573",345456,"PFN3",821,"MedConf","Novel","Regulation of actin cytoskeleton, Rap1 signaling pathway",1,"VCL",0,NA,0,NA,0,NA,0
"574",5224,"PGAM2",359,"MedConf","Novel",NA,6,"DERA, TKTL2, SH3GLB1, UBC, ALDOA, UBB",0,NA,0,NA,0,NA,0
"575",192111,"PGAM5",78,"MedConf","Novel","TNF signaling pathway, Mitophagy - animal",3,"BCL2L1, DNM1L, UBC",0,NA,0,NA,0,NA,0
"576",1912,"PHC2",470,"HighConf","Novel",NA,6,"SCML2, MAPKAPK3, HDAC2, EZH1, BUB1B, SUZ12",0,NA,0,NA,0,NA,0
"577",57649,"PHF12",179,"MedConf","Novel",NA,9,"MBD3, SIN3B, PHF21A, SIN3A, MORF4L1, CHD4, MTA2, HDAC2, HDAC4",0,NA,0,NA,0,NA,0
"578",51230,"PHF20",727,"MedConf","Novel",NA,6,"OGT, HCFC1, MAX, TAF1, WDR5, TAF4",0,NA,0,NA,0,NA,0
"579",51317,"PHF21A",741,"MedConf","Novel",NA,8,"MTA2, HDAC2, MBD3, PHF12, MORF4L1, HDAC4, SIN3A, CHD4",0,NA,0,NA,0,NA,0
"580",84844,"PHF5A",244,"HighConf","Spliceosome","Spliceosome",22,"SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, HNRNPH1, UBC, SF3B2, SRSF2, POLR2J, EFTUD2, SF3B1, SNRPD3, PTBP1, CD2BP2, HNRNPA2B1, YBX1, SF3B6, SRRM1, PRPF8, POLR2F",0,NA,0,NA,10,"SRSF3, SRSF2, SRSF1, SNRPD3, SF3B6, SF3B2, SF3B1, PRPF8, HNRNPM, EFTUD2",10
"581",5286,"PIK3C2A",485,"MedConf","Novel",NA,4,"INPP4B, UBC, PIP5K1C, ITGAV",0,NA,0,NA,0,NA,0
"582",8503,"PIK3R3",371,"HighConf","Toll-like receptor signaling pathway","PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, Regulation of actin cytoskeleton, Rap1 signaling pathway, Leukocyte transendothelial migration, TNF signaling pathway, Chemokine signaling pathway, cAMP signaling pathway, Osteoclast differentiation, Focal adhesion, AGE-RAGE signaling pathway in diabetic complications, Ras signaling pathway, Relaxin signaling pathway, Thyroid hormone signaling pathway, Aldosterone-regulated sodium reabsorption, Fc gamma R-mediated phagocytosis, Fc epsilon RI signaling pathway, T cell receptor signaling pathway, Sphingolipid signaling pathway, Jak-STAT signaling pathway, Platinum drug resistance, Apoptosis, Phospholipase D signaling pathway, Platelet activation",22,"FLT4, GNG10, INPP4B, GNAO1, GAB2, RAP1A, CD28, ITGB1, CDC42, PDPK1, EGFR, MRAS, ITGAM, NGFR, PDGFRB, GNG3, LAT, GNAI3, GP1BA, PDGFRA, SYK, PIP5K1C",0,NA,0,NA,0,NA,0
"583",23396,"PIP5K1C",348,"MedConf","Novel","Regulation of actin cytoskeleton, Focal adhesion, Fc gamma R-mediated phagocytosis, Phospholipase D signaling pathway",9,"PLXNA1, CTNND1, PIK3R3, PIK3C2A, INPP5K, INPP5J, INPP4B, VCL, UBC",0,NA,1,"PIK3R3",0,NA,1
"584",5586,"PKN2",630,"MedConf","Novel","PI3K-Akt signaling pathway",2,"PDPK1, UBC",0,NA,0,NA,0,NA,0
"585",5321,"PLA2G4A",492,"MedConf","Novel","MAPK signaling pathway, Ras signaling pathway, Serotonergic synapse, Ether lipid metabolism, Fc gamma R-mediated phagocytosis, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway, Phospholipase D signaling pathway, Platelet activation",14,"GNA11, PAFAH1B3, PLA2G6, CEPT1, LPCAT4, ALOX15, PAFAH2, ENPP6, SYK, PNPLA7, UBC, GNAO1, GNAI3, GNA15",0,NA,0,NA,0,NA,0
"586",283748,"PLA2G4D",565,"MedConf","Novel","MAPK signaling pathway, Ras signaling pathway, Serotonergic synapse, Ether lipid metabolism, Fc gamma R-mediated phagocytosis, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway, Phospholipase D signaling pathway, Platelet activation",10,"CEPT1, LPCAT4, ALOX15, PAFAH2, ENPP6, GNA11, GNAO1, PNPLA7, GNAI3, PAFAH1B3",0,NA,0,NA,0,NA,0
"587",8398,"PLA2G6",564,"MedConf","Novel","Ras signaling pathway, Ether lipid metabolism, Fc gamma R-mediated phagocytosis",10,"CEPT1, LPCAT4, ALOX15, PAFAH2, ENPP6, PAFAH1B3, PNPLA7, HADHA, GNA11, PLA2G4A",0,NA,0,NA,0,NA,0
"588",144100,"PLEKHA7",842,"MedConf","Novel",NA,1,"CTNND1",0,NA,0,NA,0,NA,0
"589",80301,"PLEKHO2",688,"HighConf","Novel","Cytokine-cytokine receptor interaction",2,"PDGFRB, UBC",0,NA,0,NA,0,NA,0
"590",5347,"PLK1",180,"MedConf","Novel","Cell cycle",55,"LIN52, LIN9, RAD21, CDC42, TUBA1A, TUBA4A, BIRC5, NUP43, CDC25B, CDC25C, BUB1B, CENPH, ITGB3BP, DYNC1H1, RANGAP1, PSMF1, CEP152, DYNLL1, CENPO, CENPP, SKA3, RANBP2, KIF18A, CDCA8, DYNC1I2, PRKAR2B, CEP250, MYBL2, PSMA6, PSMD2, PSMC4, PSMD12, RPS27A, PSMB4, CCNB2, YWHAG, PSMA4, PSMB5, PSMC5, PSMC1, PSMB1, PSMD1, PSMA1, PSMA5, PSMB2, UBC, PSMA7, PSMC2, PSMD3, PSMA3, PSMD11, PSMD7, UBB, PSMD6, MIS12",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,22
"591",8985,"PLOD3",322,"HighConf","Novel","Lysine degradation",7,"EHMT1, SUV39H2, SETMAR, ASH1L, SUV420H1, P4HB, UBC",0,NA,0,NA,0,NA,0
"592",5356,"PLRG1",101,"MedConf","Spliceosome","Spliceosome",10,"PRPF8, SNRPD3, XAB2, SF3B2, SNW1, SF3B1, BCAS2, CCDC94, CDC5L, UBC",0,NA,0,NA,8,"XAB2, SNW1, SNRPD3, SF3B2, SF3B1, PRPF8, CDC5L, BCAS2",8
"593",5359,"PLSCR1",662,"MedConf","Novel",NA,2,"EGFR, UBC",0,NA,0,NA,0,NA,0
"594",5361,"PLXNA1",364,"HighConf","Novel",NA,3,"NRP2, UBC, PIP5K1C",0,NA,0,NA,0,NA,0
"595",5366,"PMAIP1",669,"HighConf","Novel","Platinum drug resistance, Apoptosis",3,"MAX, BCL2L1, UBC",0,NA,0,NA,0,NA,0
"596",5368,"PNOC",481,"MedConf","Novel",NA,26,"CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, AGT, OPRM1, MTNR1B, CXCR5, CXCL8, C5, NMUR2, GNAI3, NPY, CXCR4, CXCR3, CCR8, CXCL13, DRD2",0,NA,2,"CXCL8, CXCL11",0,NA,2
"597",375775,"PNPLA7",460,"HighConf","Novel",NA,5,"PLA2G4A, PLA2G6, PLA2G4D, JMJD7-PLA2G4B, LPCAT4",0,NA,0,NA,0,NA,0
"598",23509,"POFUT1",860,"HighConf","Novel",NA,1,"NOTCH4",0,NA,0,NA,0,NA,0
"599",5423,"POLB",385,"MedConf","Novel","Base excision repair",8,"SKA3, KIF18A, POLD4, POLD3, KIF4A, PCNA, BIRC5, PARP1",0,NA,0,NA,0,NA,0
"600",10714,"POLD3",691,"MedConf","Novel","Base excision repair",7,"POLB, ITPA, POLD4, PCNA, POLE, UBC, LIG1",0,NA,0,NA,0,NA,0
"601",57804,"POLD4",461,"HighConf","Novel","Base excision repair",8,"ITPA, ALAS1, POLD3, UBC, POLE, PCNA, POLB, LIG1",0,NA,0,NA,0,NA,0
"602",84271,"POLDIP3",243,"MedConf","Novel",NA,5,"THOC2, MCM3AP, IPO5, EIF4G1, UBC",0,NA,0,NA,1,"THOC2",1
"603",5426,"POLE",171,"MedConf","Novel","Base excision repair",8,"POLD4, ITPA, POLD3, ANKRD32, PCNA, MSH2, MCM8, UBC",0,NA,0,NA,0,NA,0
"604",5435,"POLR2F",214,"HighConf","Novel",NA,32,"MED26, POLR2J, MED10, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, POU2F1, PAPOLA, GUCY1B3, ITPA, GUCY2D, PCF11, TWISTNB, CD2BP2, SF3B2, TAF1, EFTUD2, PRPF8, TAF4, SF3B1, SF3B6, SRRM1, SNRPD3, XAB2, TAF12",0,NA,0,NA,12,"XAB2, SRSF3, SRSF2, SRSF1, SNRPD3, SF3B6, SF3B2, SF3B1, PRPF8, PHF5A, HNRNPM, EFTUD2",12
"605",5439,"POLR2J",216,"HighConf","Novel",NA,30,"HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, GUCY1B3, ITPA, GUCY2D, PCF11, MED26, SF3B6, SRRM1, SF3B2, UBC, TAF12, POLR2F, CD2BP2, PRPF8, TAF1, SNRPD3, SF3B1, TAF4, XAB2, EFTUD2",0,NA,0,NA,12,"XAB2, SRSF3, SRSF2, SRSF1, SNRPD3, SF3B6, SF3B2, SF3B1, PRPF8, PHF5A, HNRNPM, EFTUD2",12
"606",51371,"POMP",36,"HighConf","Proteasome","Proteasome",13,"PSMB4, PSMB1, PSMB2, PSMC2, PSMA4, PSMA5, PSMA6, PSMA3, PSMA7, UBC, PSMA2, PSMA1, PSMB5",12,"PSMC2, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,NA,0,NA,12
"607",5447,"POR",611,"HighConf","Novel",NA,2,"UBB, UBC",0,NA,0,NA,0,NA,0
"608",5451,"POU2F1",307,"HighConf","Novel",NA,6,"IL3, PRL, POLR2F, HCFC1, UBC, SP1",0,NA,0,NA,0,NA,0
"609",5464,"PPA1",503,"MedConf","Novel",NA,5,"ATP6V0A4, UBC, ATP12A, TCIRG1, ATP6V1B2",0,NA,0,NA,0,NA,0
"610",8611,"PPAP2A",580,"HighConf","Novel",NA,7,"ASAH1, CERS3, SGPP2, DGAT2, SMPD2, SGPL1, CEPT1",0,NA,0,NA,0,NA,0
"611",10465,"PPIH",624,"MedConf","Spliceosome","Spliceosome",1,"UBC",0,NA,0,NA,0,NA,0
"612",5516,"PPP2CB",69,"HighConf","Novel","PI3K-Akt signaling pathway, Long-term depression, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway, Dopaminergic synapse",18,"RELA, PPP2R5E, PPP4R2, YAP1, PPP2R5A, PPP4C, CACNA1C, DRD2, CACNB4, CACNA2D1, JAM3, CTTNBP2, CACNA2D2, CNEP1R1, UBC, UBB, RPS27A, CCT2",0,NA,1,"RELA",0,NA,1
"613",5525,"PPP2R5A",357,"MedConf","Novel","PI3K-Akt signaling pathway, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway, Dopaminergic synapse",13,"PPP4C, WNT3A, GSK3A, CACNA1C, DRD2, CACNB4, CACNA2D1, CACNA2D2, CNEP1R1, MAX, UBC, PPP4R2, PPP2CB",0,NA,0,NA,0,NA,0
"614",5529,"PPP2R5E",235,"HighConf","Novel","PI3K-Akt signaling pathway, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway, Dopaminergic synapse",7,"CACNA1C, DRD2, CACNB4, CACNA2D1, CACNA2D2, PPP2CB, UBC",0,NA,0,NA,0,NA,0
"615",5531,"PPP4C",358,"HighConf","Novel",NA,6,"CNEP1R1, UBC, PPP4R2, PPP2CB, PPP2R5A, CCT2",0,NA,0,NA,0,NA,0
"616",151987,"PPP4R2",252,"MedConf","Novel",NA,5,"PPP2R5A, PPP4C, CNEP1R1, PPP2CB, UBC",0,NA,0,NA,0,NA,0
"617",144165,"PRICKLE1",8,"MedConf","Novel",NA,25,"PSMD6, PSMC1, PSMA6, PSMA7, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PSMF1, UBB, UBC",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,22
"618",5577,"PRKAR2B",462,"MedConf","Novel",NA,22,"EDN1, CEP250, DYNC1H1, STMN1, UBC, AGT, TUBA4A, CDC25C, YWHAG, PXN, ITGB1, TUBA1A, CFTR, DYNC1I2, ITGA1, ADRB2, CEP152, BCL2L1, DYNLL1, KCNB1, PLK1, CREB1",0,NA,0,NA,0,NA,0
"619",5587,"PRKD1",55,"MedConf","Novel","Rap1 signaling pathway",5,"GNB2L1, JUN, RAP1A, ITGAM, ITGB1",0,NA,1,"JUN",0,NA,1
"620",5613,"PRKX",401,"HighConf","Novel",NA,27,"CACNA1C, GNG10, KCNQ1, ATP1B3, ATP1A3, CACNB4, GRIN3A, MYLK2, CACNA2D1, GUCY2D, ATP1B2, GRIN2D, CACNA2D2, CREB3, GRIN3B, ATP1B4, GNAI3, GNG3, ITGB1, RAP1A, KCNB1, CFTR, GNAO1, ARHGDIB, CREB1, CDC25C, KCNE1",0,NA,0,NA,0,NA,0
"621",5617,"PRL",573,"MedConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Neuroactive ligand-receptor interaction, Jak-STAT signaling pathway",10,"SEMG1, ODAM, MFGE8, FGA, IL21R, POU2F1, CNTFR, TTR, IL12RB2, IL3RA",0,NA,0,NA,0,NA,0
"622",5621,"PRNP",427,"MedConf","Novel",NA,4,"NCAM1, LAMA5, HSPA5, DNAJB6",0,NA,0,NA,0,NA,0
"623",84432,"PROK1",551,"HighConf","Novel",NA,20,"TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, KALRN, NMS, AGT, TACR1, NMUR2, ADRBK1, TACR3, BDKRB1, EDN1, GNA15, AVPR1A, GNA11, KISS1",0,NA,0,NA,0,NA,0
"624",84950,"PRPF38A",770,"HighConf","Spliceosome","Spliceosome",5,"SRSF3, SRPK2, RBM39, MFAP1, SRPK1",0,NA,0,NA,1,"SRSF3",1
"625",10594,"PRPF8",102,"MedConf","Spliceosome","Spliceosome",33,"SNRPD3, XAB2, SF3B2, SNW1, SF3B1, EFTUD2, LUC7L, LSM6, SF3B6, SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, UBL5, LSM4, BCAS2, DDX3X, PCF11, MFAP1, PLRG1, UBC, CDC5L",0,NA,0,NA,17,"XAB2, SRSF3, SRSF2, SRSF1, SNW1, SNRPD3, SF3B6, SF3B2, SF3B1, PLRG1, PHF5A, LSM6, LSM4, HNRNPM, EFTUD2, CDC5L, BCAS2",17
"626",5682,"PSMA1",31,"MedConf","Proteasome","Proteasome",36,"PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, KLHL8, GMNN, HECW1, PSMA6, PRICKLE1, PSMD11, PSMA2, UBB, PSMD2, PSMA7, PSMC1, PSMD12, PSMA5, PARK2, PSMA3, UBC, PSMD6, PSMD7",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, POMP",0,NA,0,NA,23
"627",5683,"PSMA2",24,"HighConf","Proteasome","Proteasome",26,"PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PSMF1, KLHL8, PSMA6, VCP, UBC, PSMC1, PSMA7, PSMD6",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1, POMP",0,NA,0,NA,23
"628",5684,"PSMA3",28,"MedConf","Proteasome","Proteasome",38,"PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BIRC5, BUB1B, OAZ3, PSMF1, CDCA8, KLHL8, GMNN, HECW1, PSMA7, PSMA6, UBC, PSMD7, UBB, PRICKLE1, PSMC1, PSMA5, PSMD12, STUB1, PSMD6, PSMA2",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA2, PSMA1, POMP",0,NA,0,NA,23
"629",5685,"PSMA4",65,"HighConf","Proteasome","Proteasome",37,"PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMD6, PRICKLE1, POMP, PSMB5, PSMA5, UBC, PSMB1, RPS27A, PSMA3, PSMC4, PSMD2, PSMD1, PSMC2, PSMA1, PARK2, PSMA7, PSMA6, WDR5B, PSMD3, PSMD12, PSMC1, PSMD11, WDR5, UBB, PSMD7, PSMC5, PSMB4, PSMA2, PSMB2",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA3, PSMA2, PSMA1, POMP",0,NA,0,NA,23
"630",5686,"PSMA5",27,"MedConf","Proteasome","Proteasome",36,"PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, CDX2, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, KLHL8, GMNN, HECW1, PSMA6, UBC, PRICKLE1, PSMD7, PSMC1, UBB, PSMA7, PSMD12, PSMA2, PSMD6",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,NA,0,NA,23
"631",5687,"PSMA6",22,"HighConf","Proteasome","Proteasome",36,"PSMA7, PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, COPS5, PLK1, COPS2, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMD6, PRICKLE1, UBC, UBB, PSMC1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,NA,0,NA,23
"632",5688,"PSMA7",23,"HighConf","Proteasome","Proteasome",37,"PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, ARPC1B, ACTR2, SEC61A1, BUB1B, OAZ3, PSMF1, KLHL8, GMNN, HECW1, PRICKLE1, PSMD6, UBB, PSMA6, UBC, PSMC1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,NA,0,NA,23
"633",5689,"PSMB1",39,"HighConf","Proteasome","Proteasome",34,"PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMA6, PSMA5, PSMD2, PSMA3, PSMA7, PSMC4, POMP, UBB, UBC, PSMA1, PSMB5, PSMA2, PSMB4, PSMC1, PRICKLE1, PSMD11, PSMC5, PSMD12, PSMD6, PSMD7, PSMD3",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,NA,0,NA,23
"634",5690,"PSMB2",41,"HighConf","Proteasome","Proteasome",35,"PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, UBB, PSMD7, PSMB4, PSMD3, PSMA1, PSMA6, PSMC4, UBC, PSMD12, PSMB5, PSMA7, PSMD11, VCP, PSMC5, PSMA2, PSMD1, PSMD2, PSMB1, PSMD6, PSMC1, POMP, PSMA3, PSMA5, PRICKLE1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,NA,0,NA,23
"635",5692,"PSMB4",38,"HighConf","Proteasome","Proteasome",35,"PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMA5, PSMD2, POMP, PSMA7, PSMA1, UBB, PSMA6, PSMA3, PSMD11, PSMD6, PSMC5, UBC, PSMA2, SMAD1, PSMC1, PSMD3, PSMC4, PSMD12, PRICKLE1, PSMB5, PSMD7",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,NA,0,NA,23
"636",5693,"PSMB5",34,"MedConf","Proteasome","Proteasome",34,"POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMA6, PSMA3, UBB, PSMD2, PSMD6, PSMC4, PSMD7, PSMA5, PSMD11, UBC, PSMA2, PSMA7, PSMD12, PSMC1, PSMA1, PRICKLE1, PSMC5",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,NA,0,NA,23
