EntrezID,GeneSymbol,GeneMappingID,ConfidenceCategory,Group,Pathway,Allnet.count,Ntwrk.all
5577,PRKAR2B,221,MedConf,Novel,,16,"DYNC1I2, DYNLL1, YWHAG, STMN1, TUBA1A, AGT, ADRB2, CFTR, EDN1, ITGA1, DYNC1H1, TUBA4A, CREB1, PXN, BCL2L1, ITGB1"
5587,PRKD1,859,MedConf,Novel,Rap1 signaling pathway,7,"CREB3, CREB1, ITGB1, GNB2L1, ITGAM, RAP1A, ATF6B"
5617,PRL,560,MedConf,Novel,"PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Neuroactive ligand-receptor interaction, Jak-STAT signaling pathway",9,"THPO, IL3RA, IL12RB2, IL27RA, CNTFR, EPO, IL21R, POU2F1, GH2"
5621,PRNP,955,MedConf,Novel,,2,"HSPA5, LAMA5"
84432,PROK1,533,HighConf,Novel,,18,"AVPR1A, TACR3, LTB4R, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, AGT, TACR1, EDN1, BDKRB1, NMUR2, P2RY11, MLNR, GNRH2, GNA15"
26121,PRPF31,8,MedConf,Novel,Spliceosome,34,"YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, LSM4, PPIH, GNB2L1, GPKOW, PCF11, PRPF8"
84950,PRPF38A,187,HighConf,Novel,Spliceosome,37,"SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, LSM4, PPIH, GPKOW, SRPK2, PCF11, MFAP1, SRPK1, PRPF8, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, RBM39, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2"
10594,PRPF8,1,MedConf,Novel,Spliceosome,42,"PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, RANGAP1, TUBA4A, DDX3X, PTBP1, SNW1, SF3B2, SF3B1, NOP2, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, ABAT, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, G3BP2, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, GPKOW, SRPK2, PCF11, RANBP2"
78994,PRR14,652,HighConf,Novel,,1,PPP2CB
10279,PRSS16,819,MedConf,Novel,,1,ACADSB
5682,PSMA1,37,MedConf,Proteasome,Proteasome,54,"PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, SRSF2, RELA, PLK1, PTMA, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, PPIL3, PPL, ZRANB2, ZNF526, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, EXOSC5, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, EXOSC4, POMP"
5683,PSMA2,15,HighConf,Proteasome,Proteasome,31,"PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, YBX1, PSMB2, PSMB9, POMP, PSMA1, VCP, PSMA4, DYNC1I2, PSMF1, IKBKAP, ZNF24, ZC3H4, PSMC4, PSMA3, PSMD7, EXOSC5"
5684,PSMA3,12,MedConf,Proteasome,Proteasome,51,"PSMD7, EXOSC5, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, EXOSC4, POMP, PSMA1, VCP, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, BIRC5, NFKBIE, SPRED2, CDCA8, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4"
5685,PSMA4,63,HighConf,Proteasome,Proteasome,50,"PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, EXOSC5, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, YBX1, PSMB2, PSMB9, EXOSC4, POMP, PSMA1, VCP"
5686,PSMA5,21,MedConf,Proteasome,Proteasome,52,"PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, EXOSC4, POMP, PSMA1, PSMA4, PPP2CB, SRXN1, RPS27A, UBB, NFKBIB, SRSF2, RELA, PLK1, DYNC1I2, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, PPL, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, EXOSC5, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3"
5687,PSMA6,17,HighConf,Proteasome,Proteasome,48,"PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, EXOSC4, POMP, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, EXOSC5, PSMA2, PSMC1"
5688,PSMA7,31,HighConf,Proteasome,Proteasome,49,"PSMB2, PSMB9, POMP, PSMA1, P4HB, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, ARPC1B, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, ACTR2, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5"
5689,PSMB1,19,HighConf,Proteasome,Proteasome,49,"PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, POMP, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, RPL24, NFKBIB, SRSF2, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, ZNF526, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11"
5690,PSMB2,33,HighConf,Proteasome,Proteasome,47,"PSMB9, POMP, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, YBX1"
5692,PSMB4,23,HighConf,Proteasome,Proteasome,48,"PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, YBX1, PSMB2, PSMB9, POMP, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, PPL, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5"
5693,PSMB5,30,MedConf,Proteasome,Proteasome,49,"PSMA7, YBX1, PSMB2, PSMB9, POMP, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PDIA3, PPP2R5A, CFTR, NFKBIE, SPRED2, HSPH1, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12"
5698,PSMB9,34,MedConf,Proteasome,Proteasome,46,"POMP, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2"
5700,PSMC1,16,HighConf,Proteasome,Proteasome,51,"PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, VCP, PSMA4, PPP2CB, RPS27A, UBB, SRSF1, BAG1, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, UBXN1, PTPN2, NSFL1C, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2"
5701,PSMC2,24,HighConf,Proteasome,Proteasome,51,"PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, YBX1, PSMB2, PSMB9, POMP, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, DNAJA1, CCT2, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, DNAJA4, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, LDHB, PSMB4"
5704,PSMC4,10,MedConf,Proteasome,Proteasome,52,"PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, YBX1, PSMB2, PSMB9, PSMA1, PSMA4, TUBA4A, PPP2CB, EIF3I, RPS27A, UBB, EIF4G1, AHSA1, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, IKBKAP, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, EIF4A1"
5705,PSMC5,28,HighConf,Proteasome,Proteasome,50,"PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, DNAJA1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, PAAF1, IDH3A, DNAJA4, USP37, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2"
5707,PSMD1,26,HighConf,Proteasome,Proteasome,49,"PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, TUBA4A, PPP2CB, HSPA5, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, TUBA1A, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, ZNF24, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6"
5717,PSMD11,18,HighConf,Proteasome,Proteasome,50,"PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, POLE, PLK1, DNAJA1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, IKBKAP, DNAJA4, NLRP9, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6"
5718,PSMD12,29,MedConf,Proteasome,Proteasome,50,"PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, ITGAV, CFTR, NFKBIE, SPRED2, IKBKAP, COPS7A, SGTA, NLRP9, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5"
5708,PSMD2,27,HighConf,Proteasome,Proteasome,49,"PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, POMP, PSMA1, PSMA4, PPP2CB, SRXN1, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, COPB1, PPP2R5A, CFTR, NFKBIE, SPRED2, IDH3A, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1"
5709,PSMD3,20,HighConf,Proteasome,Proteasome,50,"PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, BCAS2, NFKBIB, RELA, PLK1, GAPDH, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, GNAI3, CFTR, NFKBIE, SPRED2, SPR, ZNF526, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1"
9861,PSMD6,25,MedConf,Proteasome,Proteasome,47,"PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, ATP1B3, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, PAAF1, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2"
5713,PSMD7,13,HighConf,Proteasome,Proteasome,51,"PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, EIF3I, SRXN1, RPS27A, UBB, SRSF1, NFKBIB, RELA, PLK1, HCFC1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, PAAF1, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, ACTR2, PSMA3"
9491,PSMF1,309,MedConf,Proteasome,Proteasome,45,"UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN"
5725,PTBP1,85,MedConf,Novel,,31,"HSPA5, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, EIF4G1, EIF3A, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, EIF4G2, PRPF8, PRPF31, EIF4A1, XAB2, SLC3A2, HNRNPM, RANGAP1"
11251,PTGDR2,499,MedConf,Novel,,26,"FPR3, NPBWR2, HCAR2, OPRM1, RLN3, S1PR2, GNG3, GNG10, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, CXCL11, HTR1A"
5732,PTGER2,509,MedConf,Novel,"cAMP signaling pathway, Neuroactive ligand-receptor interaction, Renin secretion",18,"GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, GPBAR1, HRH2, GNG3, GNG10, ADRB2, INSL3, SCT, RLN3, GHRH"
10728,PTGES3,39,MedConf,Novel,,2,"CALR, RANBP2"
5739,PTGIR,512,MedConf,Novel,Neuroactive ligand-receptor interaction,18,"DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, GPBAR1, HRH2, GNG3, GNG10, ADRB2, INSL3, SCT, RLN3, GHRH, PTGER2, GPR15, HTR6"
2185,PTK2B,245,MedConf,Novel,"Chemokine signaling pathway, GnRH signaling pathway",11,"EGFR, SYK, ITGAV, GRIN3B, GRIN2D, GRIN3A, AGRN, SHISA6, MUSK, PXN, ITGB1"
5753,PTK6,700,MedConf,Novel,,3,"PXN, EGFR, CCNE1"
5757,PTMA,247,MedConf,Novel,,3,"MAX, PSMA1, SRSF2"
5771,PTPN2,736,MedConf,Novel,Jak-STAT signaling pathway,3,"PSMC1, PTPN6, STAT1"
26191,PTPN22,844,MedConf,Novel,,1,HLA-DQA2
5777,PTPN6,97,MedConf,Novel,"T cell receptor signaling pathway, Jak-STAT signaling pathway",16,"LAT, ITGB1, IFNA14, SYK, CTNND1, GH2, APOB, CSF2, HLA-DQA2, IL3, IFNA16, IL3RA, PTPN2, PANK4, BTLA, PIK3R3"
54517,PUS7,112,HighConf,Novel,,2,"EIF4G1, DDX3X"
81607,PVRL4,1035,MedConf,Novel,,1,PARD3
5829,PXN,101,HighConf,Novel,"Regulation of actin cytoskeleton, Chemokine signaling pathway, Focal adhesion",27,"ITGB1, ACTA2, CDC42, PRKAR2B, ABI1, PTK2B, VCL, EGFR, LAMA5, GNAI3, ITGA5, ITGAV, RET, ARHGEF6, GNAO1, CXCR4, SORBS3, CAST, AGRN, FLT4, ITGA1, MYL7, CAPN2, PTK6, GIT1, TNC, MYLPF"
260434,PYDC1,522,MedConf,Novel,NOD-like receptor signaling pathway,9,"CCNL2, CCND2, CCND3, IKBKB, CDK12, ERC1, PHKB, ATG13, CDK14"
51552,RAB14,433,MedConf,Novel,,6,"TBC1D4, HSPA5, YWHAH, SFN, CDC42, YWHAG"
5868,RAB5A,246,MedConf,Novel,"Vasopressin-regulated water reabsorption, Ras signaling pathway, Phagosome",31,"EGFR, RAP1A, PDGFRB, UBC, SCARB2, ITSN2, CLTA, CXCL8, ADRB2, LDLR, SNX18, AAK1, CFTR, DNM1, WNT5A, TF, AGFG1, APOB, EPN1, TACR1, CHRM2, EPS8, SNX9, ALS2, ACTR2, LDHB, RPS27A, UBB, CLTC, SYT1, CTSD"
27342,RABGEF1,738,MedConf,Novel,,1,THOC1
5885,RAD21,323,MedConf,Novel,,9,"PPP2R5A, RANBP2, PPP2R5E, PCNA, RANGAP1, PPP2CB, NUP43, UBE2I, SNW1"
5888,RAD51,156,HighConf,Novel,,4,"POLE, POLD3, POLD4, PCNA"
8480,RAE1,89,MedConf,RNA transport,RNA transport,36,"HSPA5, NUP43, UBE2I, SRSF1, ADPRHL1, NXF1, SRRM1, SRSF2, SRSF3, SNRPD3, PABPC4, THOC2, TOP2A, NUP155, NUP188, GSK3A, BUB1B, CCNB2, LGALS3BP, FYTTD1, CHTOP, NXT1, BIRC5, COPS6, CCS, POLDIP3, CDCA8, GCKR, HSPA13, LUZP4, RANBP2, SUMO3, THOC1, DDX39A, THOC7, RANGAP1"
5903,RANBP2,0,MedConf,RNA transport,RNA transport,53,"PRPF8, PPP2R5E, SUMO3, THOC1, DDX39A, VCP, PTGES3, THOC7, HNRNPM, RANGAP1, PPP2CB, RAE1, HSPA5, NUP43, UBE2I, SRSF1, EFTUD2, HNRNPH1, NXF1, SRRM1, SRSF2, IK, CLTC, SRSF3, CENPO, PLK1, CDC42, SNRPD3, THOC2, TOP2A, NUP155, NUP188, BUB1B, RAD21, MIS12, ITGB3BP, CCNB2, CENPH, CENPP, PPP2R5A, FYTTD1, CHTOP, NXT1, KIF18A, CHMP2A, BIRC5, IPO5, POLDIP3, CDCA8, HDAC4, GCKR, HSPA13, LUZP4"
10048,RANBP9,690,MedConf,Novel,,1,DYNC1H1
5905,RANGAP1,62,MedConf,RNA transport,RNA transport,32,"PPP2CB, PTBP1, RAE1, NUP43, UBE2I, EFTUD2, CENPO, PLK1, CDC42, NUP155, NUP188, BUB1B, RAD21, MIS12, ITGB3BP, CCNB2, CENPH, CENPP, PPP2R5A, NCOA6, KIF18A, BIRC5, KDM2A, IPO5, PCF11, CDCA8, RGPD2, HDAC4, RANBP2, PRPF8, PPP2R5E, SUMO3"
5906,RAP1A,304,HighConf,Novel,"MAPK signaling pathway, Rap1 signaling pathway, cAMP signaling pathway, Chemokine signaling pathway, Focal adhesion, Ras signaling pathway",20,"SYK, MAP2K6, RET, CTNND1, BRAF, KRAS, GAB2, SKAP1, PRKD1, RAPGEF5, HNRNPM, PIK3R3, ITGB1, PEBP1, CDC42, RAB5A, VCL, EPO, FGA, ITGAM"
9771,RAPGEF5,986,MedConf,Novel,"Rap1 signaling pathway, Ras signaling pathway",2,"RAP1A, MRAS"
22821,RASA3,460,MedConf,Novel,Ras signaling pathway,5,"KRAS, SPRED2, MRAS, RASA4, RASAL2"
10156,RASA4,985,HighConf,Novel,Ras signaling pathway,5,"RASAL2, RASA3, KRAS, SPRED2, MRAS"
9462,RASAL2,414,HighConf,Novel,Ras signaling pathway,7,"RASA3, KRAS, SPRED2, MRAS, RASA4, HBB, HP"
8241,RBM10,207,MedConf,Novel,,2,"SNRPC, HRH2"
9584,RBM39,123,HighConf,Novel,,5,"CDC5L, PLRG1, BCAS2, PRPF38A, DDX3X"
79171,RBM42,688,MedConf,Novel,,1,SF3B2
3516,RBPJ,437,MedConf,Novel,Notch signaling pathway,9,"NOTCH4, HDAC4, TLE2, GATA3, CREB1, HDAC2, SNW1, KAT2B, SPEN"
10231,RCAN2,271,HighConf,Novel,Thyroid hormone signaling pathway,1,GSK3A
9986,RCE1,981,MedConf,Novel,,1,IFIH1
343035,RD3,822,MedConf,Novel,,1,EIF2S2
5970,RELA,182,MedConf,Novel,"NF-kappa B signaling pathway, Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, cAMP signaling pathway, Osteoclast differentiation, Chemokine signaling pathway, AGE-RAGE signaling pathway in diabetic complications, RIG-I-like receptor signaling pathway, Relaxin signaling pathway, Ras signaling pathway, T cell receptor signaling pathway, Sphingolipid signaling pathway",66,"KAT2B, NGFR, HSD17B4, JUN, ERC1, TNFRSF1A, PSMF1, UBC, EHMT2, SYK, EHMT1, CXCL8, IL1B, PDPK1, TGFB2, CSF2, KRAS, ICAM1, TLR2, SP1, IL1A, TLR4, IL12A, MYD88, NFKBIE, IRF6, IL17A, HIST1H2BJ, HIST1H2BK, AGER, CDC34, CARD11, BCL3, TFF3, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, RIPK1, IRAK1, IKBKB, HDAC2, RPS27A, UBB, MAP3K7, SMARCE1, NFKBIB"
5979,RET,388,MedConf,Novel,,7,"CTNND1, KRAS, GAB2, PIK3R3, CREB1, PXN, RAP1A"
729857,RGPD2,811,MedConf,RNA transport,RNA transport,1,RANGAP1
8601,RGS20,817,HighConf,Novel,,2,"GSK3A, GNAI3"
8787,RGS9,971,MedConf,Novel,,1,GNAI3
388,RHOB,319,MedConf,Novel,,8,"SYK, PDPK1, ARHGEF6, ARHGAP5, CDC42, NGFR, ARHGDIB, PKN2"
54509,RHOF,542,HighConf,Novel,,4,"ARHGAP5, CDC42, ARHGDIB, ARHGEF6"
171177,RHOV,541,MedConf,Novel,,4,"ARHGAP5, CDC42, ARHGDIB, ARHGEF6"
83547,RILP,398,MedConf,Novel,Phagosome,11,"KIF18A, DYNC1I1, DYNC2LI1, HLA-DQA2, DYNC1H1, TUBA4A, KIF4A, DCTN4, DYNC1I2, DYNLL1, TUBA1A"
8737,RIPK1,66,MedConf,Novel,"NF-kappa B signaling pathway, Toll-like receptor signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway",20,"IKBKB, RPS27A, UBB, MAP3K3, MAP3K7, NFKBIB, RELA, STAT1, GNB2L1, TNFRSF1A, TICAM1, UBC, MAP2K6, CFLAR, CD14, TLR4, IFIH1, MADD, CYLD, LY96"
