"GeneSymbol","KEGGpresence","EntrezID","Replicate1","Zscore","ConfidenceCategory","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","Pathway"
"EFCAB7","Absent",84455,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EFCAB9","Absent",285588,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EFCC1","Absent",79825,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EFEMP1","Absent",2202,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EFEMP2","Absent",30008,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EFHB","Absent",151651,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EFHD1","Absent",80303,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EFHD2","Absent",79180,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EFNA1","Present",1942,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EFNA2","Present",1943,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EFNA4","Present",1945,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EFNA5","Present",1946,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EFNB1","Present",1947,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EFNB2","Present",1948,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EFNB3","Present",1949,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EFR3A","Absent",23167,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EFS","Absent",10278,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EFTUD1","Present",79631,0,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EFTUD2","Present",9343,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EGF","Present",1950,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EGFL6","Absent",25975,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EGFL7","Absent",51162,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EGFL8","Absent",80864,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EGFLAM","Absent",133584,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EGFR","Present",1956,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EGLN1","Present",54583,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EGLN2","Present",112398,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EGLN3","Present",112399,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EGR1","Present",1958,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EGR2","Absent",1959,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EGR3","Absent",1960,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EGR4","Absent",1961,0.5,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"EHBP1","Absent",23301,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EHBP1L1","Absent",254102,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EHD1","Present",10938,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EHD2","Present",30846,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EHD3","Present",30845,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EHD4","Present",30844,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EHF","Absent",26298,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EHHADH","Present",1962,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EHMT1","Present",79813,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EHMT2","Present",10919,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EI24","Present",9538,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EID1","Absent",23741,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EID2","Absent",163126,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EID3","Absent",493861,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EIF1","Present",10209,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF1AX","Present",1964,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF1AY","Present",9086,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF1B","Present",10289,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF2AK1","Present",27102,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EIF2AK2","Present",5610,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EIF2AK3","Present",9451,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EIF2AK4","Present",440275,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EIF2B1","Present",1967,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF2B2","Present",8892,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF2B4","Present",8890,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF2B5","Present",8893,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF2D","Absent",1939,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EIF2S1","Present",1965,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF2S2","Present",8894,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF2S3","Present",1968,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF3A","Present",8661,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF3B","Present",8662,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF3C","Present",8663,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF3D","Present",8664,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF3E","Present",3646,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF3F","Present",8665,0.5,0.5,"MedConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","RNA transport"
"EIF3G","Present",8666,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF3H","Present",8667,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF3I","Present",8668,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF3J","Present",8669,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF3K","Absent",27335,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EIF3L","Absent",51386,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EIF3M","Absent",10480,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EIF4A1","Present",1973,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF4A2","Present",1974,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF4A3","Present",9775,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF4B","Present",1975,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF4E","Present",1977,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF4E2","Present",9470,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF4E3","Absent",317649,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EIF4EBP1","Present",1978,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF4EBP2","Absent",1979,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF4EBP3","Absent",8637,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF4ENIF1","Absent",56478,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EIF4G2","Present",1982,0.5,0.5,"MedConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","RNA transport"
"EIF4G3","Present",8672,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF4H","Absent",7458,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EIF5","Present",1983,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF5A","Absent",1984,0.5,0.5,"MedConf","Missing","MedConf","Yes","HighConf","Missing","MedConf","Yes","HighConf","Missing","MedConf","Yes","HighConf",NA
"EIF5A2","Absent",56648,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EIF5B","Present",9669,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EIF6","Present",3692,0,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"ELAC1","Present",55520,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"ELAC2","Present",60528,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"ELANE","Present",1991,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELAVL1","Absent",1994,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ELAVL2","Absent",1993,1,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"ELAVL3","Absent",1995,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELAVL4","Absent",1996,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELF1","Absent",1997,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELF2","Absent",1998,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELF3","Absent",1999,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELF4","Absent",2000,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELF5","Absent",2001,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ELFN1","Absent",392617,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELFN2","Absent",114794,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELK1","Present",2002,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ELK3","Absent",2004,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELK4","Present",2005,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ELL","Absent",8178,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELL2","Absent",22936,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELL3","Absent",80237,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELMO1","Present",9844,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ELMO2","Absent",63916,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELMO3","Absent",79767,0.5,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"ELMOD1","Absent",55531,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELMOD2","Absent",255520,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELMOD3","Absent",84173,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELN","Present",2006,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ELOF1","Absent",84337,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELOVL1","Absent",64834,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ELOVL2","Present",54898,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ELOVL3","Absent",83401,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ELOVL4","Absent",6785,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ELOVL5","Present",60481,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ELOVL6","Present",79071,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ELOVL7","Absent",79993,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ELP2","Absent",55250,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELP3","Absent",55140,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELP4","Absent",26610,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ELP5","Absent",23587,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMB","Absent",133418,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMC1","Absent",23065,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMC10","Absent",284361,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMC2","Absent",9694,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMC3","Absent",55831,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMC4","Absent",51234,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMC6","Absent",83460,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMC7","Absent",56851,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMC8","Absent",10328,0.5,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"EMC9","Absent",51016,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMCN","Absent",51705,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMD","Present",2010,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EME1","Present",146956,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"EMG1","Present",10436,0,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"EMID1","Absent",129080,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMILIN1","Absent",11117,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMILIN2","Absent",84034,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMILIN3","Absent",90187,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EML3","Absent",256364,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EML4","Absent",27436,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EML6","Absent",400954,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMP1","Absent",2012,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMP2","Absent",2013,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMP3","Absent",2014,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMX1","Absent",2016,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EMX2","Absent",2018,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EN1","Absent",2019,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"EN2","Absent",2020,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ENAH","Present",55740,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ENAM","Absent",10117,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ENC1","Absent",8507,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ENDOD1","Present",23052,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ENDOG","Present",2021,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ENDOU","Absent",8909,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ENDOV","Absent",284131,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ENG","Absent",2022,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ENGASE","Present",64772,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ENKD1","Absent",84080,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ENO2","Present",2026,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ENO3","Present",2027,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ENO4","Absent",387712,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ENOPH1","Present",58478,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ENOX1","Absent",55068,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ENOX2","Absent",10495,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"ENPEP","Present",2028,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"ENPP1","Present",5167,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"ENPP2","Present",5168,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
