EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
13144,Dapk3,MedConf,Yes,Autophagy - animal,"Ube2d3, Dapk2, Mapk1, Stat3, Mapk3, Atf4","Adrenergic signaling in cardiomyocytes (3), GnRH signaling pathway (3), TNF signaling pathway (3), Apoptosis (3), Long-term potentiation (3), Neurotrophin signaling pathway (3), MAPK signaling pathway (3), Estrogen signaling pathway (3), Relaxin signaling pathway (3), cGMP-PKG signaling pathway (3), PI3K-Akt signaling pathway (3), EGFR tyrosine kinase inhibitor resistance (3), Th17 cell differentiation (3), Prolactin signaling pathway (3), HIF-1 signaling pathway (3), Chemokine signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), FoxO signaling pathway (3), Autophagy - animal (3), Protein processing in endoplasmic reticulum (2), Fc epsilon RI signaling pathway (2), Toll-like receptor signaling pathway (2), Vascular smooth muscle contraction (2), VEGF signaling pathway (2), Phospholipase D signaling pathway (2), Melanogenesis (2), Oxytocin signaling pathway (2), ErbB signaling pathway (2), cAMP signaling pathway (2), Long-term depression (2), Insulin signaling pathway (2), Ras signaling pathway (2), Osteoclast differentiation (2), T cell receptor signaling pathway (2), mTOR signaling pathway (2), Axon guidance (2), Apelin signaling pathway (2), TGF-beta signaling pathway (2), NOD-like receptor signaling pathway (2), B cell receptor signaling pathway (2), Endocrine resistance (2), Oocyte meiosis (2), Rap1 signaling pathway (2), Retrograde endocannabinoid signaling (2), Cellular senescence (2), Thyroid hormone signaling pathway (2), Platelet activation (2), Fc gamma R-mediated phagocytosis (2), Adherens junction (2), Focal adhesion (2), Regulation of actin cytoskeleton (2), Sphingolipid signaling pathway (2), Thyroid hormone synthesis (1), Glucagon signaling pathway (1), Dopaminergic synapse (1), Longevity regulating pathway (1), Mitophagy - animal (1), Insulin resistance (1), Necroptosis (1), Ubiquitin mediated proteolysis (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
13167,Dbi,MedConf,Yes,PPAR signaling pathway,,
13170,Dbp,MedConf,Yes,,Clock,"Circadian rhythm (1), Dopaminergic synapse (1)"
320808,Dcaf5,MedConf,Yes,,"Rbx1, Rnf7, Ddb1","Ubiquitin mediated proteolysis (3), Cell cycle (1), Circadian rhythm (1), HIF-1 signaling pathway (1), TGF-beta signaling pathway (1), Wnt signaling pathway (1), Oocyte meiosis (1), Protein processing in endoplasmic reticulum (1)"
71833,Dcaf7,MedConf,Yes,,"Rbx1, Rnf7, Ddb1","Ubiquitin mediated proteolysis (3), Cell cycle (1), Circadian rhythm (1), HIF-1 signaling pathway (1), TGF-beta signaling pathway (1), Wnt signaling pathway (1), Oocyte meiosis (1), Protein processing in endoplasmic reticulum (1)"
98193,Dcaf8,MedConf,Yes,,"Rbx1, Rnf7, Ddb1","Ubiquitin mediated proteolysis (3), Cell cycle (1), Circadian rhythm (1), HIF-1 signaling pathway (1), TGF-beta signaling pathway (1), Wnt signaling pathway (1), Oocyte meiosis (1), Protein processing in endoplasmic reticulum (1)"
69654,Dctn2,MedConf,Yes,Vasopressin-regulated water reabsorption,"Tubb5, Arf4, Ywhae, Dync1h1, Tuba1a, Csnk1d, Copb2, Cope, Copa, Rab7, Arcn1, Copb1, Rab11a, Dctn4, Dynll2, Tmed10, Kdelr1, Rab1b, Cd55, Cd59a, Mapre1, Dynlt3, Actr1a, Tmed3, Tmed9, Galnt2, Haus5, Haus2, Dynlrb1, Actr1b, Prkaca, Dync1i2, Nde1, Tpr, Rab8a, Pafah1b1, Ppp2r1a, Tmed2, Csnk1e, Dynll1","Vasopressin-regulated water reabsorption (7), Phagosome (5), Hippo signaling pathway (4), Tight junction (4), Hedgehog signaling pathway (3), Oocyte meiosis (3), Endocytosis (3), Circadian rhythm (2), Wnt signaling pathway (2), Adrenergic signaling in cardiomyocytes (2), Dopaminergic synapse (2), AMPK signaling pathway (2), PI3K-Akt signaling pathway (2), Endocrine and other factor-regulated calcium reabsorption (2), Longevity regulating pathway (2), Autophagy - animal (2), Complement and coagulation cascades (2), FoxO signaling pathway (1), Long-term depression (1), TGF-beta signaling pathway (1), mRNA surveillance pathway (1), Sphingolipid signaling pathway (1), RNA transport (1), Vascular smooth muscle contraction (1), Thyroid hormone synthesis (1), Glucagon signaling pathway (1), Melanogenesis (1), Oxytocin signaling pathway (1), Longevity regulating pathway - multiple species (1), cAMP signaling pathway (1), Insulin signaling pathway (1), GnRH signaling pathway (1), Ras signaling pathway (1), Apelin signaling pathway (1), Long-term potentiation (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), Relaxin signaling pathway (1), Endocrine resistance (1), Retrograde endocannabinoid signaling (1), Thyroid hormone signaling pathway (1), Platelet activation (1), Mitophagy - animal (1), Apoptosis (1), Cell cycle (1), Neurotrophin signaling pathway (1)"
67665,Dctn4,MedConf,Yes,Vasopressin-regulated water reabsorption,"Dynll2, Tmed10, Kdelr1, Rab1b, Cd55, Cd59a, Dynlt3, Actr1a, Tmed3, Tmed9, Galnt2, Dynlrb1, Actr1b, Dync1i2, Tpr, Pafah1b1, Tmed2, Dynll1, Dctn2, Arf4, Dync1h1, Copb2, Cope, Copa, Rab7, Arcn1, Copb1","Vasopressin-regulated water reabsorption (5), Phagosome (3), Complement and coagulation cascades (2), Mitophagy - animal (1), Autophagy - animal (1), Endocytosis (1), RNA transport (1)"
13194,Ddb1,MedConf,Yes,Ubiquitin mediated proteolysis,"Ruvbl1, Tcea1, Pold4, Dcaf5, Dcaf7, Dcaf8, Ino80e, Ep300, Clock, Pcna, Sumo1, Rad23b, Actb, Rbx1, Rnf7, Sumo3, Prpf19, Xpc, Rpa1","Ubiquitin mediated proteolysis (3), Cell cycle (3), Wnt signaling pathway (3), RNA transport (2), Circadian rhythm (2), HIF-1 signaling pathway (2), TGF-beta signaling pathway (2), Protein processing in endoplasmic reticulum (2), Thyroid hormone signaling pathway (2), Tight junction (2), Adherens junction (2), Spliceosome (1), Oocyte meiosis (1), Oxytocin signaling pathway (1), Hippo signaling pathway (1), Phagosome (1), Apoptosis (1), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), Platelet activation (1), Focal adhesion (1), Regulation of actin cytoskeleton (1), Dopaminergic synapse (1), Glucagon signaling pathway (1), Melanogenesis (1), Notch signaling pathway (1), cAMP signaling pathway (1), Long-term potentiation (1), FoxO signaling pathway (1)"
74747,Ddit4,MedConf,Yes,"Autophagy - animal, PI3K-Akt signaling pathway, mTOR signaling pathway","Ywhab, Tsc1, Ywhaz, Tsc2, Ywhae, Ywhaq","PI3K-Akt signaling pathway (6), Cell cycle (4), Hippo signaling pathway (4), Oocyte meiosis (4), Phospholipase D signaling pathway (2), Insulin signaling pathway (2), mTOR signaling pathway (2), AMPK signaling pathway (2), Longevity regulating pathway (2), Cellular senescence (2), Autophagy - animal (2), Neurotrophin signaling pathway (1), Thyroid hormone signaling pathway (1)"
13200,Ddost,MedConf,Yes,Protein processing in endoplasmic reticulum,"Rpn1, Magt1, Stt3a, Dad1, Rpn2, Stt3b",Protein processing in endoplasmic reticulum (5)
56200,Ddx21,MedConf,Yes,,"Kat2b, Ep300, Gsk3b, Actb","Thyroid hormone signaling pathway (4), Hippo signaling pathway (2), Adherens junction (2), Focal adhesion (2), Melanogenesis (2), Cell cycle (2), Wnt signaling pathway (2), Notch signaling pathway (2), Oxytocin signaling pathway (1), Phagosome (1), Apoptosis (1), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), Platelet activation (1), Tight junction (1), Regulation of actin cytoskeleton (1), EGFR tyrosine kinase inhibitor resistance (1), ErbB signaling pathway (1), Insulin signaling pathway (1), Prolactin signaling pathway (1), Insulin resistance (1), T cell receptor signaling pathway (1), mTOR signaling pathway (1), Axon guidance (1), Dopaminergic synapse (1), Chemokine signaling pathway (1), Neurotrophin signaling pathway (1), Hedgehog signaling pathway (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Glucagon signaling pathway (1), cAMP signaling pathway (1), HIF-1 signaling pathway (1), TGF-beta signaling pathway (1), Long-term potentiation (1), FoxO signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
53817,Ddx39b,MedConf,Yes,"Spliceosome, RNA transport, mRNA surveillance pathway","Nxf1, Srsf1, Slu7, Pabpn1, Zc3h11a, Thoc2, Cpsf2, Thoc7, Cpsf4, Srsf5, Fip1l1, Srsf11, Srsf6, Srsf3, Srsf2, Ncbp1, Magoh, Upf3b","Spliceosome (9), mRNA surveillance pathway (8), RNA transport (6)"
13207,Ddx5,MedConf,Yes,Spliceosome,,
230073,Ddx58,MedConf,Yes,,"Cbl, Mavs","NOD-like receptor signaling pathway (1), ErbB signaling pathway (1), Insulin signaling pathway (1), T cell receptor signaling pathway (1), Ubiquitin mediated proteolysis (1), Endocytosis (1)"
13244,Degs1,MedConf,Yes,Sphingolipid signaling pathway,"Sgms1, Sgpp1, Ugcg, Asah1, Acer2","Sphingolipid signaling pathway (4), Lysosome (1)"
110052,Dek,MedConf,Yes,,"Ep300, Gsk3b, Actb, Kat2b","Thyroid hormone signaling pathway (4), Notch signaling pathway (2), Hippo signaling pathway (2), Adherens junction (2), Focal adhesion (2), Melanogenesis (2), Cell cycle (2), Wnt signaling pathway (2), Oxytocin signaling pathway (1), Phagosome (1), Apoptosis (1), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), Platelet activation (1), Tight junction (1), Regulation of actin cytoskeleton (1), EGFR tyrosine kinase inhibitor resistance (1), ErbB signaling pathway (1), Insulin signaling pathway (1), Prolactin signaling pathway (1), Insulin resistance (1), T cell receptor signaling pathway (1), mTOR signaling pathway (1), Axon guidance (1), Dopaminergic synapse (1), Chemokine signaling pathway (1), Neurotrophin signaling pathway (1), Hedgehog signaling pathway (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Glucagon signaling pathway (1), cAMP signaling pathway (1), HIF-1 signaling pathway (1), TGF-beta signaling pathway (1), Long-term potentiation (1), FoxO signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
67819,Derl1,MedConf,Yes,Protein processing in endoplasmic reticulum,"Rnf185, Rnf139, H13, Vcp, Rad23b, Amfr, Psmc1, Sod1, Ubxn1, Derl2, Os9, Sel1l","Protein processing in endoplasmic reticulum (7), Longevity regulating pathway - multiple species (1), Proteasome (1)"
116891,Derl2,MedConf,Yes,Protein processing in endoplasmic reticulum,"Os9, Sel1l, Derl1, Rnf185, Rnf139, Vcp, Amfr",Protein processing in endoplasmic reticulum (6)
67800,Dgat2,MedConf,Yes,,"Dgka, Lpin1","mTOR signaling pathway (1), Phospholipase D signaling pathway (1)"
13139,Dgka,MedConf,Yes,Phospholipase D signaling pathway,"Pnpla2, Agpat3, Cds2, Dgat2, Cept1, Agpat5",Phospholipase D signaling pathway (2)
20148,Dhrs3,MedConf,Yes,,Aox3,"leucine and isoleucine degradation (1), Valine (1)"
13204,Dhx15,MedConf,Yes,Spliceosome,"Hnrnpl, Wbp11, Srrm2, Srsf1, Hnrnph1, Fus, Hnrnpu, Wbp4, Rbm17, Pabpn1, Cpsf2, Cpsf4, Srsf5, Fip1l1, Srsf11, Srsf6, Prpf6, Cwc15, Prpf8, Snrpd3, Dhx16, Rbm22, Sf3b2, Smndc1, Sf3a3, Rbm5, Hnrnpul1, Hnrnpf, Sart1, Snrnp70, Dnajc8, Puf60, Snrnp200, Sf3b5, Sf1, Bud31, Syf2, Snrnp27, Tra2b, Hspa8, Mavs, Srsf3, Hnrnpc, Hnrnpd, Hnrnpk, Pcbp1, Snrpd2, Snrpe, Srsf2, Prpf40a, Hnrnpa0, Ncbp1, Hnrnpa2b1, Prpf19, Snrpb, Pcbp2, Ptbp1, Magoh, Upf3b","Spliceosome (37), mRNA surveillance pathway (7), RNA transport (3), Ferroptosis (2), Ubiquitin mediated proteolysis (1), NOD-like receptor signaling pathway (1), Antigen processing and presentation (1), Longevity regulating pathway - multiple species (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), Protein processing in endoplasmic reticulum (1), Endocytosis (1)"
69192,Dhx16,MedConf,Yes,Spliceosome,"Rbm22, Sf3b2, Smndc1, Sf3a3, Rbm5, Hnrnpul1, Hnrnpf, Sart1, Snrnp70, Dnajc8, Puf60, Snrnp200, Sf3b5, Bud31, Syf2, Snrnp27, Tra2b, Hspa8, Srsf3, Hnrnpc, Hnrnpd, Hnrnpk, Pcbp1, Snrpd2, Snrpe, Srsf2, Prpf40a, Hnrnpa0, Ncbp1, Hnrnpa2b1, Prpf19, Snrpb, Pcbp2, Ptbp1, Magoh, Upf3b, Dhx15, Hnrnpl, Wbp11, Srrm2, Srsf1, Hnrnph1, Fus, Hnrnpu, Wbp4, Rbm17, Pabpn1, Cpsf2, Cpsf4, Srsf5, Fip1l1, Srsf11, Srsf6, Prpf6, Cwc15, Prpf8, Snrpd3","Spliceosome (37), mRNA surveillance pathway (7), RNA transport (3), Ferroptosis (2), Ubiquitin mediated proteolysis (1), Antigen processing and presentation (1), Longevity regulating pathway - multiple species (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), Protein processing in endoplasmic reticulum (1), Endocytosis (1)"
66593,Diablo,MedConf,Yes,Apoptosis,Birc3,"Necroptosis (1), TNF signaling pathway (1), Ubiquitin mediated proteolysis (1), Apoptosis (1), NOD-like receptor signaling pathway (1), Focal adhesion (1)"
13383,Dlg1,MedConf,Yes,"Tight junction, Hippo signaling pathway, T cell receptor signaling pathway","Calm1, Apc, Myo6, Mapk12, Scrib, Cbl, Lin7c","Insulin signaling pathway (2), T cell receptor signaling pathway (2), Hippo signaling pathway (2), Adrenergic signaling in cardiomyocytes (2), GnRH signaling pathway (2), Dopaminergic synapse (2), Neurotrophin signaling pathway (2), Oocyte meiosis (2), Rap1 signaling pathway (2), Cellular senescence (2), ErbB signaling pathway (1), Ubiquitin mediated proteolysis (1), Endocytosis (1), Tight junction (1), Fc epsilon RI signaling pathway (1), Toll-like receptor signaling pathway (1), VEGF signaling pathway (1), Th17 cell differentiation (1), Prolactin signaling pathway (1), Osteoclast differentiation (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Relaxin signaling pathway (1), Endocrine resistance (1), FoxO signaling pathway (1), Retrograde endocannabinoid signaling (1), Leukocyte transendothelial migration (1), Platelet activation (1), Sphingolipid signaling pathway (1), Wnt signaling pathway (1), Regulation of actin cytoskeleton (1), Vascular smooth muscle contraction (1), Glucagon signaling pathway (1), Melanogenesis (1), Oxytocin signaling pathway (1), cAMP signaling pathway (1), Ras signaling pathway (1), Apelin signaling pathway (1), Long-term potentiation (1), Estrogen signaling pathway (1), cGMP-PKG signaling pathway (1)"
54485,Dll4,MedConf,Yes,"Endocrine resistance, Notch signaling pathway","Notch4, Notch1, Mib1","Notch signaling pathway (2), Endocrine resistance (2), Thyroid hormone signaling pathway (2)"
78920,Dlst,MedConf,Yes,"Carbon metabolism, Citrate cycle (TCA cycle)","Hmgcs2, Mut, Ogdh, Acat1, Acaa1a, Gcdh, Acaa1b, Hadhb, Acaa2","leucine and isoleucine degradation (7), Valine (7), Fatty acid degradation (6), Fatty acid metabolism (5), PPAR signaling pathway (3), Carbon metabolism (3), Biosynthesis of unsaturated fatty acids (2), Glyoxylate and dicarboxylate metabolism (2), Citrate cycle (TCA cycle) (1)"
15502,Dnaja1,MedConf,Yes,Protein processing in endoplasmic reticulum,,
56445,Dnaja2,MedConf,Yes,Protein processing in endoplasmic reticulum,,
81489,Dnajb1,MedConf,Yes,Protein processing in endoplasmic reticulum,"Hspa8, Ep300, Dnajc3, Hsf1","Protein processing in endoplasmic reticulum (2), Glucagon signaling pathway (1), Melanogenesis (1), Notch signaling pathway (1), cAMP signaling pathway (1), Cell cycle (1), HIF-1 signaling pathway (1), TGF-beta signaling pathway (1), Long-term potentiation (1), Wnt signaling pathway (1), FoxO signaling pathway (1), Thyroid hormone signaling pathway (1), Adherens junction (1), Antigen processing and presentation (1), Longevity regulating pathway - multiple species (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), Spliceosome (1), Endocytosis (1)"
56709,Dnajb12,MedConf,Yes,Protein processing in endoplasmic reticulum,,
13418,Dnajc1,MedConf,Yes,Protein processing in endoplasmic reticulum,"Hspa5, Rpl4, Sec61a1, Kpnb1","Protein processing in endoplasmic reticulum (2), RNA transport (1), Phagosome (1), Ribosome (1), Antigen processing and presentation (1), Thyroid hormone synthesis (1)"
66861,Dnajc10,MedConf,Yes,Protein processing in endoplasmic reticulum,"Ugt1a1, Ppib, P4hb, Pdia6, Hspa5, Hsp90b1","Protein processing in endoplasmic reticulum (4), Thyroid hormone synthesis (2), Estrogen signaling pathway (1), PI3K-Akt signaling pathway (1), Antigen processing and presentation (1)"
100037258,Dnajc3,MedConf,Yes,Protein processing in endoplasmic reticulum,"Eif2ak1, Dnajb1, Hspa8","Protein processing in endoplasmic reticulum (3), Antigen processing and presentation (1), Longevity regulating pathway - multiple species (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), Spliceosome (1), Endocytosis (1)"
13002,Dnajc5,MedConf,Yes,Protein processing in endoplasmic reticulum,"Gdi1, Hspa8, Stxbp1","Synaptic vesicle cycle (1), Antigen processing and presentation (1), Longevity regulating pathway - multiple species (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), Spliceosome (1), Protein processing in endoplasmic reticulum (1), Endocytosis (1)"
68598,Dnajc8,MedConf,Yes,,"Puf60, Snrnp200, Sf3b5, Bud31, Syf2, Snrnp27, Tra2b, Hspa8, Srsf3, Hnrnpc, Hnrnpk, Pcbp1, Snrpd2, Snrpe, Srsf2, Prpf40a, Ncbp1, Prpf19, Snrpb, Pcbp2, Magoh, Upf3b, Dhx15, Wbp11, Srsf1, Hnrnpu, Rbm17, Pabpn1, Cpsf2, Cpsf4, Srsf5, Fip1l1, Srsf6, Prpf6, Cwc15, Prpf8, Snrpd3, Dhx16, Rbm22, Sf3b2, Smndc1, Sf3a3, Sart1, Snrnp70","Spliceosome (38), mRNA surveillance pathway (7), RNA transport (3), Ferroptosis (2), Ubiquitin mediated proteolysis (1), Antigen processing and presentation (1), Longevity regulating pathway - multiple species (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), Protein processing in endoplasmic reticulum (1), Endocytosis (1)"
74006,Dnm1l,MedConf,Yes,"NOD-like receptor signaling pathway, TNF signaling pathway, Necroptosis",,
13430,Dnm2,MedConf,Yes,"Endocytosis, Fc gamma R-mediated phagocytosis, Synaptic vesicle cycle, Endocrine and other factor-regulated calcium reabsorption, Phospholipase D signaling pathway","Cbl, Sh3kbp1, Grb2, Snx9, Bin1, Snapin, Cltc, Nos3, Ap2m1, Ptk2, Epn1, Itsn1, Vamp3, Wasl, Myo6, Actr2, Clta, Arpc2, Arpc3, Apob, Trf, Cd74, Ctsz, Scarb2, M6pr, Arpc1a, Picalm, Tgoln1, Cpd, Snx5, Snx2, Yipf6, Gns, Nostrin, Hip1, Fnbp1, Rab5c, Actr3, Arpc5, Cttn, Hspa8, Gja1, Arrb1, App, Arrb2, Ap2s1, Ap1b1, Eps15, Arf1, Ap2a2","Endocytosis (22), Lysosome (7), Fc gamma R-mediated phagocytosis (6), Regulation of actin cytoskeleton (6), Endocrine and other factor-regulated calcium reabsorption (5), Synaptic vesicle cycle (5), Chemokine signaling pathway (5), MAPK signaling pathway (4), Relaxin signaling pathway (4), Tight junction (4), Estrogen signaling pathway (3), Phagosome (3), ErbB signaling pathway (3), PI3K-Akt signaling pathway (3), Phospholipase D signaling pathway (2), Hedgehog signaling pathway (2), Antigen processing and presentation (2), Ras signaling pathway (2), HIF-1 signaling pathway (2), VEGF signaling pathway (2), Endocrine resistance (2), Focal adhesion (2), Insulin signaling pathway (2), T cell receptor signaling pathway (2), Dopaminergic synapse (1), Longevity regulating pathway - multiple species (1), Spliceosome (1), Protein processing in endoplasmic reticulum (1), Vasopressin-regulated water reabsorption (1), Apoptosis (1), Ferroptosis (1), Adherens junction (1), Axon guidance (1), Leukocyte transendothelial migration (1), Oxytocin signaling pathway (1), Insulin resistance (1), Apelin signaling pathway (1), Arginine biosynthesis (1), AGE-RAGE signaling pathway in diabetic complications (1), cGMP-PKG signaling pathway (1), Platelet activation (1), Sphingolipid signaling pathway (1), Fc epsilon RI signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Prolactin signaling pathway (1), GnRH signaling pathway (1), Osteoclast differentiation (1), mTOR signaling pathway (1), Neurotrophin signaling pathway (1), B cell receptor signaling pathway (1), FoxO signaling pathway (1), Ubiquitin mediated proteolysis (1)"
